weatheid,temp,humidity,winddirecttion,windspeed,waterspeed,waterdirecttion,watertemp,gathertime,Latitude,Longitude
13675,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.24000500000012
13676,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.25000500000013
13677,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.26000500000013
13678,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.27000500000014
13679,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.28000500000014
13680,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.29000500000015
13681,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.30000500000016
13682,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.31000500000016
13683,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.32000500000017
13684,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.33000500000017
13685,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.34000500000018
13686,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.35000500000018
13687,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.36000500000019
13688,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.37000500000019
13689,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.3800050000002
13690,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.3900050000002
13691,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.4000050000002
13692,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.41000500000021
13693,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.42000500000022
13694,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.43000500000022
13695,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.44000500000023
13696,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.45000500000023
13697,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.46000500000024
13698,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.47000500000024
13699,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.48000500000025
13700,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.49000500000025
13701,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.50000500000026
13702,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.51000500000026
13703,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.52000500000027
13704,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.53000500000027
13705,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.54000500000028
13706,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.55000500000028
13707,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.56000500000029
13708,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.5700050000003
13709,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.5800050000003
13710,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.5900050000003
13711,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.60000500000031
13712,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.61000500000031
13713,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.62000500000032
13714,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.63000500000032
13715,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.64000500000033
13716,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.65000500000033
13727,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.66000500000034
13718,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.67000500000034
13719,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.68000500000035
13720,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.69000500000035
13721,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.70000500000036
13722,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.71000500000036
13723,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.72000500000037
13724,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.73000500000038
13725,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.74000500000038
13726,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.75000500000039
13727,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.76000500000039
13728,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.7700050000004
13729,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.7800050000004
13730,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.7900050000004
13731,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.80000500000041
13732,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.81000500000042
13733,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.82000500000042
13734,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.83000500000043
13735,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.84000500000043
13736,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.85000500000044
13737,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.86000500000044
13738,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.87000500000045
13739,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.88000500000045
13740,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.89000500000046
13741,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.90000500000046
13742,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.91000500000047
13743,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.92000500000047
13744,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.93000500000048
13745,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.94000500000048
13746,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.95000500000049
13747,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.96000500000049
13748,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.9700050000005
13749,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.9800050000005
13750,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,127.99000500000051
13751,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.0000050000005
13752,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.0100050000005
13753,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.02000500000048
13754,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.03000500000047
13755,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.04000500000046
13756,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.05000500000045
13757,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.06000500000044
13758,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.07000500000044
13759,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.08000500000043
13760,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.09000500000042
13761,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.1000050000004
13762,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.1100050000004
13763,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.1200050000004
13764,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.13000500000038
13765,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.14000500000037
13766,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.15000500000036
13767,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.16000500000035
13768,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.17000500000034
13769,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.18000500000034
13770,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.19000500000033
13771,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.20000500000032
13772,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.2100050000003
13773,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.2200050000003
13774,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.2300050000003
13775,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.24000500000028
13776,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.25000500000027
13777,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.26000500000026
13778,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.27000500000025
13779,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.28000500000024
13780,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.29000500000024
13781,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.30000500000023
13782,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.31000500000022
13783,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.3200050000002
13784,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.3300050000002
13785,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.3400050000002
13786,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.35000500000018
13787,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.36000500000017
13788,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.37000500000016
13789,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.38000500000015
13790,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.39000500000014
13791,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.40000500000014
13792,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.41000500000013
13793,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.42000500000012
13794,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.4300050000001
13795,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.4400050000001
13796,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.4500050000001
13797,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.46000500000008
13798,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.47000500000007
13799,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.48000500000006
13800,17,14,78,26,29,78,6,20231028 09:10;11,37.91000499999982,128.49000500000005
13801,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.000005
13802,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.010005
13803,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.02000500000001
13804,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.03000500000002
13805,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.04000500000002
13806,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.05000500000003
13807,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.06000500000003
13808,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.07000500000004
13809,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.08000500000004
13810,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.09000500000005
13811,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.10000500000005
13812,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.11000500000006
13813,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.12000500000006
13814,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.13000500000007
13815,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.14000500000007
13816,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.15000500000008
13827,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.16000500000008
13818,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.17000500000009
13819,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.1800050000001
13820,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.1900050000001
13821,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.2000050000001
13822,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.21000500000011
13823,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.22000500000011
13824,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.23000500000012
13825,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.24000500000012
13826,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.25000500000013
13827,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.26000500000013
13828,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.27000500000014
13829,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.28000500000014
13830,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.29000500000015
13831,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.30000500000016
13832,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.31000500000016
13833,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.32000500000017
13834,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.33000500000017
13835,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.34000500000018
13836,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.35000500000018
13837,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.36000500000019
13838,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.37000500000019
13839,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.3800050000002
13840,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.3900050000002
13841,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.4000050000002
13842,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.41000500000021
13843,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.42000500000022
13844,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.43000500000022
13845,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.44000500000023
13846,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.45000500000023
13847,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.46000500000024
13848,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.47000500000024
13849,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.48000500000025
13850,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.49000500000025
13851,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.50000500000026
13852,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.51000500000026
13853,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.52000500000027
13854,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.53000500000027
13855,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.54000500000028
13856,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.55000500000028
13857,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.56000500000029
13858,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.5700050000003
13859,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.5800050000003
13860,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.5900050000003
13861,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.60000500000031
13862,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.61000500000031
13863,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.62000500000032
13864,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.63000500000032
13865,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.64000500000033
13866,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.65000500000033
13867,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.66000500000034
13868,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.67000500000034
13869,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.68000500000035
13870,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.69000500000035
13871,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.70000500000036
13872,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.71000500000036
13873,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.72000500000037
13874,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.73000500000038
13875,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.74000500000038
13876,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.75000500000039
13877,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.76000500000039
13878,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.7700050000004
13879,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.7800050000004
13880,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.7900050000004
13881,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.80000500000041
13882,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.81000500000042
13883,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.82000500000042
13884,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.83000500000043
13885,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.84000500000043
13886,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.85000500000044
13887,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.86000500000044
13888,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.87000500000045
13889,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.88000500000045
13890,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.89000500000046
13891,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.90000500000046
13892,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.91000500000047
13893,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.92000500000047
13894,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.93000500000048
13895,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.94000500000048
13896,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.95000500000049
13897,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.96000500000049
13898,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.9700050000005
13899,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.9800050000005
13900,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,127.99000500000051
13901,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.0000050000005
13902,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.0100050000005
13903,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.02000500000048
13904,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.03000500000047
13905,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.04000500000046
13906,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.05000500000045
13907,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.06000500000044
13908,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.07000500000044
13909,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.08000500000043
13910,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.09000500000042
13911,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.1000050000004
13912,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.1100050000004
13913,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.1200050000004
13914,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.13000500000038
13915,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.14000500000037
13916,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.15000500000036
13927,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.16000500000035
13918,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.17000500000034
13919,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.18000500000034
13920,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.19000500000033
13921,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.20000500000032
13922,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.2100050000003
13923,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.2200050000003
13924,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.2300050000003
13925,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.24000500000028
13926,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.25000500000027
13927,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.26000500000026
13928,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.27000500000025
13929,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.28000500000024
13930,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.29000500000024
13931,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.30000500000023
13932,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.31000500000022
13933,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.3200050000002
13934,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.3300050000002
13935,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.3400050000002
13936,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.35000500000018
13937,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.36000500000017
13938,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.37000500000016
13939,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.38000500000015
13940,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.39000500000014
13941,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.40000500000014
13942,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.41000500000013
13943,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.42000500000012
13944,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.4300050000001
13945,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.4400050000001
13946,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.4500050000001
13947,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.46000500000008
13948,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.47000500000007
13949,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.48000500000006
13950,17,14,78,26,29,78,6,20231028 09:10;11,37.92000499999982,128.49000500000005
13951,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.000005
13952,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.010005
13953,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.02000500000001
13954,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.03000500000002
13955,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.04000500000002
13956,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.05000500000003
13957,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.06000500000003
13958,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.07000500000004
13959,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.08000500000004
13960,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.09000500000005
13961,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.10000500000005
13962,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.11000500000006
13963,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.12000500000006
13964,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.13000500000007
13965,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.14000500000007
13966,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.15000500000008
13967,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.16000500000008
13968,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.17000500000009
13969,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.1800050000001
13970,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.1900050000001
13971,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.2000050000001
13972,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.21000500000011
13973,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.22000500000011
13974,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.23000500000012
13975,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.24000500000012
13976,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.25000500000013
13977,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.26000500000013
13978,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.27000500000014
13979,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.28000500000014
13980,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.29000500000015
13981,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.30000500000016
13982,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.31000500000016
13983,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.32000500000017
13984,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.33000500000017
13985,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.34000500000018
13986,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.35000500000018
13987,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.36000500000019
13988,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.37000500000019
13989,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.3800050000002
13990,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.3900050000002
13991,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.4000050000002
13992,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.41000500000021
13993,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.42000500000022
13994,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.43000500000022
13995,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.44000500000023
13996,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.45000500000023
13997,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.46000500000024
13998,17,14,78,26,29,78,6,20231028 09:10;11,37.93000499999982,127.47000500000024
